CFR Part,Name of the Part,Year,Next.Edition,Name of the Part (Next Edition),Year (Next Edition),lv_distances,presumed_same,same
207,"Securities credit by persons other than banks, brokers, or dealers",1990,1991,"Securities credit by persons other than banks, brokers, or dealers",1991,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System,1990,1991,Membership of State banking institutions in the Federal Reserve System,1991,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks,1990,1991,Issue and cancellation of capital stock of Federal Reserve banks,1991,0,TRUE,209
210,Regulation J (collection of checks and other items and wire transfers of funds by Federal Reserve Banks),1990,1991,Regulation J (collection of checks and other items and wire transfers of funds by Federal Reserve Banks),1991,0,TRUE,210
211,International banking operations,1990,1991,International banking operations,1991,0,TRUE,211
212,Management official interlocks,1990,1991,Management official interlocks,1991,0,TRUE,212
213,Consumer leasing,1990,1991,Consumer leasing,1991,0,TRUE,213
214,Relations with foreign banks and bankers,1990,1991,Relations with foreign banks and bankers,1991,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks",1990,1991,"Loans to executive officers, directors, and principal shareholders of member banks",1991,0,TRUE,215
216,Minimum security devices and procedures for Federal Reserve banks and State member banks,1990,1991,Minimum security devices and procedures for Federal Reserve banks and State member banks,1991,0,TRUE,216
217,Interest on deposits,1990,1991,Interest on deposits,1991,0,TRUE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933",1990,1991,"Relations with dealers in securities under section 32, Banking Act of 1933",1991,0,TRUE,218
219,Reimbursement to financial institutions for assembling or providing financial records,1990,1991,Reimbursement to financial institutions for assembling or providing financial records,1991,0,TRUE,219
220,Credit by brokers and dealers,1990,1991,Credit by brokers and dealers,1991,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock,1990,1991,Credit by banks for the purpose of purchasing or carrying margin stock,1991,0,TRUE,221
224,Borrowers of securities credit,1990,1991,Borrowers of securities credit,1991,0,TRUE,224
225,Bank holding companies and change in bank control,1990,1991,Bank holding companies and change in bank control,1991,0,TRUE,225
226,Truth in lending,1990,1991,Truth in lending,1991,0,TRUE,226
227,Unfair or deceptive acts or practices,1990,1991,Unfair or deceptive acts or practices,1991,0,TRUE,227
228,Community reinvestment,1990,1991,Community reinvestment,1991,0,TRUE,228
229,Availability of funds and collection of checks,1990,1991,Availability of funds and collection of checks,1991,0,TRUE,229
245,Loan guarantees for defense production,1990,1991,Loan guarantees for defense production,1991,0,TRUE,245
250,Miscellaneous interpretations,1990,1991,Miscellaneous interpretations,1991,0,TRUE,250
261,Rules regarding availability of information,1990,1991,Rules regarding availability of information,1991,0,TRUE,261
261a,Rules regarding access to and review of personal information in systems of records,1990,1991,Rules regarding access to and review of personal information in systems of records,1991,0,TRUE,261a
261b,Rules regarding public observation of meetings,1990,1991,Rules regarding public observation of meetings,1991,0,TRUE,261b
262,Rules of procedure,1990,1991,Rules of procedure,1991,0,TRUE,262
263,Rules of practice for hearings,1990,1991,Rules of practice for hearings,1991,0,TRUE,263
264,Employee responsibilities and conduct,1990,1991,Employee responsibilities and conduct,1991,0,TRUE,264
264a,Reserve Bank directors—actions and responsibilities,1990,1991,Reserve Bank directors—actions and responsibilities,1991,0,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1990,1991,Rules regarding foreign gifts and decorations,1991,0,TRUE,264b
265,Rules regarding delegation of authority,1990,1991,Rules regarding delegation of authority,1991,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1990,1991,Limitations on activities of former members and employees of the Board,1991,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1990,1991,Rules of organization and procedure of the Consumer Advisory Council,1991,0,TRUE,267
268,Rules regarding equal opportunity,1990,1991,Rules regarding equal opportunity,1991,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1990,1991,Policy on labor relations for the Federal Reserve banks,1991,0,TRUE,269
269a,Definitions,1990,1991,Definitions,1991,0,TRUE,269a
269b,Charges of unfair labor practices,1990,1991,Charges of unfair labor practices,1991,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1990,1991,Open market operations of Federal Reserve banks,1991,0,TRUE,270
271,Rules regarding availability of information,1990,1991,Rules regarding availability of information,1991,0,TRUE,271
272,Rules of procedure,1990,1991,Rules of procedure,1991,0,TRUE,272
281,Statements of policy,1990,1991,Statements of policy,1991,0,TRUE,281
201,Extensions of credit by Federal Reserve banks,1991,1992,Extensions of credit by Federal Reserve banks,1992,0,TRUE,201
202,Equal credit opportunity,1991,1992,Equal credit opportunity,1992,0,TRUE,202
203,Home mortgage disclosure,1991,1992,Home mortgage disclosure,1992,0,TRUE,203
204,Reserve requirements of depository institutions,1991,1992,Reserve requirements of depository institutions,1992,0,TRUE,204
205,Electronic fund transfers,1991,1992,Electronic fund transfers,1992,0,TRUE,205
207,"Securities credit by persons other than banks, brokers, or dealers",1991,1992,"Securities credit by persons other than banks, brokers, or dealers",1992,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System,1991,1992,Membership of State banking institutions in the Federal Reserve System,1992,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks,1991,1992,Issue and cancellation of capital stock of Federal Reserve banks,1992,0,TRUE,209
210,Regulation J (collection of checks and other items and wire transfers of funds by Federal Reserve Banks),1991,1992,Regulation J (collection of checks and other items and wire transfers of funds by Federal Reserve banks through Fedwire),1992,17,FALSE,210
211,International banking operations,1991,1992,International banking operations,1992,0,TRUE,211
212,Management official interlocks,1991,1992,Management official interlocks,1992,0,TRUE,212
213,Consumer leasing,1991,1992,Consumer leasing,1992,0,TRUE,213
214,Relations with foreign banks and bankers,1991,1992,Relations with foreign banks and bankers,1992,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks",1991,1992,"Loans to executive officers, directors, and principal shareholders of member banks",1992,0,TRUE,215
216,Minimum security devices and procedures for Federal Reserve banks and State member banks,1991,1992,Security procedures,1992,70,FALSE,NA
217,Interest on deposits,1991,1992,Interest on deposits,1992,0,TRUE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933",1991,1992,"Relations with dealers in securities under section 32, Banking Act of 1933",1992,0,TRUE,218
219,Reimbursement to financial institutions for assembling or providing financial records,1991,1992,Reimbursement to financial institutions for assembling or providing financial records,1992,0,TRUE,219
220,Credit by brokers and dealers,1991,1992,Credit by brokers and dealers,1992,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock,1991,1992,Credit by banks for the purpose of purchasing or carrying margin stock,1992,0,TRUE,221
224,Borrowers of securities credit,1991,1992,Borrowers of securities credit,1992,0,TRUE,224
225,Bank holding companies and change in bank control,1991,1992,Bank holding companies and change in bank control,1992,0,TRUE,225
226,Truth in lending,1991,1992,Truth in lending,1992,0,TRUE,226
227,Unfair or deceptive acts or practices,1991,1992,Unfair or deceptive acts or practices,1992,0,TRUE,227
228,Community reinvestment,1991,1992,Community reinvestment,1992,0,TRUE,228
229,Availability of funds and collection of checks,1991,1992,Availability of funds and collection of checks,1992,0,TRUE,229
245,Loan guarantees for defense production,1991,1992,Loan guarantees for defense production,1992,0,TRUE,245
250,Miscellaneous interpretations,1991,1992,Miscellaneous interpretations,1992,0,TRUE,250
261,Rules regarding availability of information,1991,1992,Rules regarding availability of information,1992,0,TRUE,261
261a,Rules regarding access to and review of personal information in systems of records,1991,1992,Rules regarding access to and review of personal information in systems of records,1992,0,TRUE,261a
261b,Rules regarding public observation of meetings,1991,1992,Rules regarding public observation of meetings,1992,0,TRUE,261b
262,Rules of procedure,1991,1992,Rules of procedure,1992,0,TRUE,262
263,Rules of practice for hearings,1991,1992,Rules of practice for hearings,1992,0,TRUE,263
264,Employee responsibilities and conduct,1991,1992,Employee responsibilities and conduct,1992,0,TRUE,264
264a,Reserve Bank directors—actions and responsibilities,1991,1992,Reserve Bank directors—actions and responsibilities,1992,0,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1991,1992,Rules regarding foreign gifts and decorations,1992,0,TRUE,264b
265,Rules regarding delegation of authority,1991,1992,Rules regarding delegation of authority,1992,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1991,1992,Limitations on activities of former members and employees of the Board,1992,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1991,1992,Rules of organization and procedure of the Consumer Advisory Council,1992,0,TRUE,267
268,Rules regarding equal opportunity,1991,1992,Rules regarding equal opportunity,1992,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1991,1992,Policy on labor relations for the Federal Reserve banks,1992,0,TRUE,269
269a,Definitions,1991,1992,Definitions,1992,0,TRUE,269a
269b,Charges of unfair labor practices,1991,1992,Charges of unfair labor practices,1992,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1991,1992,Open market operations of Federal Reserve banks,1992,0,TRUE,270
271,Rules regarding availability of information,1991,1992,Rules regarding availability of information,1992,0,TRUE,271
272,Rules of procedure,1991,1992,Rules of procedure,1992,0,TRUE,272
281,Statements of policy,1991,1992,Statements of policy,1992,0,TRUE,281
201,Extensions of credit by Federal Reserve banks,1992,1993,Extensions of credit by Federal Reserve banks,1993,0,TRUE,201
202,Equal credit opportunity,1992,1993,Equal credit opportunity,1993,0,TRUE,202
203,Home mortgage disclosure,1992,1993,Home mortgage disclosure,1993,0,TRUE,203
204,Reserve requirements of depository institutions,1992,1993,Reserve requirements of depository institutions,1993,0,TRUE,204
205,Electronic fund transfers,1992,1993,Electronic fund transfers,1993,0,TRUE,205
207,"Securities credit by persons other than banks, brokers, or dealers",1992,1993,"Securities credit by persons other than banks, brokers, or dealers",1993,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System,1992,1993,Membership of State banking institutions in the Federal Reserve System,1993,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks,1992,1993,Issue and cancellation of capital stock of Federal Reserve banks,1993,0,TRUE,209
210,Regulation J (collection of checks and other items and wire transfers of funds by Federal Reserve banks through Fedwire),1992,1993,Regulation J (collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire),1993,40,FALSE,210
211,International banking operations,1992,1993,International banking operations,1993,0,TRUE,211
212,Management official interlocks,1992,1993,Management official interlocks,1993,0,TRUE,212
213,Consumer leasing,1992,1993,Consumer leasing,1993,0,TRUE,213
214,Relations with foreign banks and bankers,1992,1993,Relations with foreign banks and bankers,1993,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks",1992,1993,"Loans to executive officers, directors, and principal shareholders of member banks",1993,0,TRUE,215
216,Security procedures,1992,1993,Security procedures,1993,0,TRUE,216
217,Interest on deposits,1992,1993,Prohibition against the payment of interest on demand deposits,1993,43,FALSE,NA
218,"Relations with dealers in securities under section 32, Banking Act of 1933",1992,1993,"Relations with dealers in securities under section 32, Banking Act of 1933",1993,0,TRUE,218
219,Reimbursement to financial institutions for assembling or providing financial records,1992,1993,Reimbursement to financial institutions for assembling or providing financial records,1993,0,TRUE,219
220,Credit by brokers and dealers,1992,1993,Credit by brokers and dealers,1993,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock,1992,1993,Credit by banks for the purpose of purchasing or carrying margin stock,1993,0,TRUE,221
224,Borrowers of securities credit,1992,1993,Borrowers of securities credit,1993,0,TRUE,224
225,Bank holding companies and change in bank control,1992,1993,Bank holding companies and change in bank control,1993,0,TRUE,225
226,Truth in lending,1992,1993,Truth in lending,1993,0,TRUE,226
227,Unfair or deceptive acts or practices,1992,1993,Unfair or deceptive acts or practices,1993,0,TRUE,227
228,Community reinvestment,1992,1993,Community reinvestment,1993,0,TRUE,228
229,Availability of funds and collection of checks,1992,1993,Availability of funds and collection of checks,1993,0,TRUE,229
245,Loan guarantees for defense production,1992,1993,Loan guarantees for defense production,1993,0,TRUE,245
250,Miscellaneous interpretations,1992,1993,Miscellaneous interpretations,1993,0,TRUE,250
261,Rules regarding availability of information,1992,1993,Rules regarding availability of information,1993,0,TRUE,261
261a,Rules regarding access to and review of personal information in systems of records,1992,1993,Rules regarding access to and review of personal information in systems of records,1993,0,TRUE,261a
261b,Rules regarding public observation of meetings,1992,1993,Rules regarding public observation of meetings,1993,0,TRUE,261b
262,Rules of procedure,1992,1993,Rules of procedure,1993,0,TRUE,262
263,Rules of practice for hearings,1992,1993,Rules of practice for hearings,1993,0,TRUE,263
264,Employee responsibilities and conduct,1992,1993,Employee responsibilities and conduct,1993,0,TRUE,264
264a,Reserve Bank directors—actions and responsibilities,1992,1993,Reserve Bank directors—actions and responsibilities,1993,0,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1992,1993,Rules regarding foreign gifts and decorations,1993,0,TRUE,264b
265,Rules regarding delegation of authority,1992,1993,Rules regarding delegation of authority,1993,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1992,1993,Limitations on activities of former members and employees of the Board,1993,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1992,1993,Rules of organization and procedure of the Consumer Advisory Council,1993,0,TRUE,267
268,Rules regarding equal opportunity,1992,1993,Rules regarding equal opportunity,1993,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1992,1993,Policy on labor relations for the Federal Reserve banks,1993,0,TRUE,269
269a,Definitions,1992,1993,Definitions,1993,0,TRUE,269a
269b,Charges of unfair labor practices,1992,1993,Charges of unfair labor practices,1993,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1992,1993,Open market operations of Federal Reserve banks,1993,0,TRUE,270
271,Rules regarding availability of information,1992,1993,Rules regarding availability of information,1993,0,TRUE,271
272,Rules of procedure,1992,1993,Rules of procedure,1993,0,TRUE,272
281,Statements of policy,1992,1993,Statements of policy,1993,0,TRUE,281
201,Extensions of credit by Federal Reserve banks,1993,1994,Extensions of credit by Federal Reserve banks (Regulation A),1994,15,FALSE,201
202,Equal credit opportunity,1993,1994,Equal credit opportunity (Regulation B),1994,15,FALSE,202
203,Home mortgage disclosure,1993,1994,Home mortgage disclosure (Regulation C),1994,15,FALSE,203
204,Reserve requirements of depository institutions,1993,1994,Reserve requirements of depository institutions (Regulation D),1994,15,FALSE,204
205,Electronic fund transfers,1993,1994,Electronic fund transfers (Regulation E),1994,15,FALSE,205
206,Limitations on Interbank Liabilities,1993,1994,Limitations on Interbank Liabilities (Regulation F),1994,15,FALSE,206
207,"Securities credit by persons other than banks, brokers, or dealers",1993,1994,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1994,15,FALSE,207
208,Membership of State banking institutions in the Federal Reserve System,1993,1994,Membership of State banking institutions in the Federal Reserve System (Regulation H),1994,15,FALSE,208
209,Issue and cancellation of capital stock of Federal Reserve banks,1993,1994,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1994,15,FALSE,209
210,Regulation J (collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire),1993,1994,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1994,29,FALSE,210
211,International banking operations,1993,1994,International banking operations (Regulation K),1994,15,FALSE,211
212,Management official interlocks,1993,1994,Management official interlocks (Regulation L),1994,15,FALSE,212
213,Consumer leasing,1993,1994,Consumer leasing (Regulation M),1994,15,FALSE,213
214,Relations with foreign banks and bankers,1993,1994,Relations with foreign banks and bankers (Regulation N),1994,15,FALSE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks",1993,1994,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1994,15,FALSE,215
216,Security procedures,1993,1994,Security procedures (Regulation P),1994,15,FALSE,216
217,Prohibition against the payment of interest on demand deposits,1993,1994,Prohibition against the payment of interest on demand deposits (Regulation Q),1994,15,FALSE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933",1993,1994,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1994,15,FALSE,218
219,Reimbursement to financial institutions for assembling or providing financial records,1993,1994,Reimbursement to financial institutions for assembling or providing financial records (Regulation S),1994,15,FALSE,219
220,Credit by brokers and dealers,1993,1994,Credit by brokers and dealers (Regulation T),1994,15,FALSE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock,1993,1994,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1994,15,FALSE,221
224,Borrowers of securities credit,1993,1994,Borrowers of securities credit (Regulation X),1994,15,FALSE,224
225,Bank holding companies and change in bank control,1993,1994,Bank holding companies and change in bank control (Regulation Y),1994,15,FALSE,225
226,Truth in lending,1993,1994,Truth in lending (Regulation Z),1994,15,FALSE,226
227,Unfair or deceptive acts or practices,1993,1994,Unfair or deceptive acts or practices (Regulation AA),1994,16,FALSE,227
228,Community reinvestment,1993,1994,Community reinvestment (Regulation BB),1994,16,FALSE,228
229,Availability of funds and collection of checks,1993,1994,Availability of funds and collection of checks (Regulation CC),1994,16,FALSE,229
230,Truth in Savings (Regulation DD),1993,1994,Truth in Savings (Regulation DD),1994,0,TRUE,230
245,Loan guarantees for defense production,1993,1994,Loan guarantees for defense production (Regulation V),1994,15,FALSE,245
250,Miscellaneous interpretations,1993,1994,Miscellaneous interpretations,1994,0,TRUE,250
261,Rules regarding availability of information,1993,1994,Rules regarding availability of information,1994,0,TRUE,261
261a,Rules regarding access to and review of personal information in systems of records,1993,1994,Rules regarding access to and review of personal information in systems of records,1994,0,TRUE,261a
261b,Rules regarding public observation of meetings,1993,1994,Rules regarding public observation of meetings,1994,0,TRUE,261b
262,Rules of procedure,1993,1994,Rules of procedure,1994,0,TRUE,262
263,Rules of practice for hearings,1993,1994,Rules of practice for hearings,1994,0,TRUE,263
264,Employee responsibilities and conduct,1993,1994,Employee responsibilities and conduct,1994,0,TRUE,264
264a,Reserve Bank directors—actions and responsibilities,1993,1994,Reserve Bank directors-actions and responsibilities,1994,1,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1993,1994,Rules regarding foreign gifts and decorations,1994,0,TRUE,264b
265,Rules regarding delegation of authority,1993,1994,Rules regarding delegation of authority,1994,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1993,1994,Limitations on activities of former members and employees of the Board,1994,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1993,1994,Rules of organization and procedure of the Consumer Advisory Council,1994,0,TRUE,267
268,Rules regarding equal opportunity,1993,1994,Rules regarding equal opportunity,1994,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1993,1994,Policy on labor relations for the Federal Reserve banks,1994,0,TRUE,269
269a,Definitions,1993,1994,Definitions,1994,0,TRUE,269a
269b,Charges of unfair labor practices,1993,1994,Charges of unfair labor practices,1994,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1993,1994,Open market operations of Federal Reserve banks,1994,0,TRUE,270
271,Rules regarding availability of information,1993,1994,Rules regarding availability of information,1994,0,TRUE,271
272,Rules of procedure,1993,1994,Rules of procedure,1994,0,TRUE,272
281,Statements of policy,1993,1994,Statements of policy,1994,0,TRUE,281
201,Extensions of credit by Federal Reserve banks (Regulation A),1994,1995,Extensions of credit by Federal Reserve banks (Regulation A),1995,0,TRUE,201
202,Equal credit opportunity (Regulation B),1994,1995,Equal credit opportunity (Regulation B),1995,0,TRUE,202
203,Home mortgage disclosure (Regulation C),1994,1995,Home mortgage disclosure (Regulation C),1995,0,TRUE,203
204,Reserve requirements of depository institutions (Regulation D),1994,1995,Reserve requirements of depository institutions (Regulation D),1995,0,TRUE,204
205,Electronic fund transfers (Regulation E),1994,1995,Electronic fund transfers (Regulation E),1995,0,TRUE,205
206,Limitations on Interbank Liabilities (Regulation F),1994,1995,Limitations on Interbank Liabilities (Regulation F),1995,0,TRUE,206
207,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1994,1995,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1995,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System (Regulation H),1994,1995,Membership of State banking institutions in the Federal Reserve System (Regulation H),1995,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1994,1995,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1995,0,TRUE,209
210,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1994,1995,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1995,0,TRUE,210
211,International banking operations (Regulation K),1994,1995,International banking operations (Regulation K),1995,0,TRUE,211
212,Management official interlocks (Regulation L),1994,1995,Management official interlocks (Regulation L),1995,0,TRUE,212
213,Consumer leasing (Regulation M),1994,1995,Consumer leasing (Regulation M),1995,0,TRUE,213
214,Relations with foreign banks and bankers (Regulation N),1994,1995,Relations with foreign banks and bankers (Regulation N),1995,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1994,1995,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1995,0,TRUE,215
216,Security procedures (Regulation P),1994,1995,Security procedures (Regulation P),1995,0,TRUE,216
217,Prohibition against the payment of interest on demand deposits (Regulation Q),1994,1995,Prohibition against the payment of interest on demand deposits (Regulation Q),1995,0,TRUE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1994,1995,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1995,0,TRUE,218
219,Reimbursement to financial institutions for assembling or providing financial records (Regulation S),1994,1995,Reimbursement to financial institutions for assembling or providing financial records (Regulation S),1995,0,TRUE,219
220,Credit by brokers and dealers (Regulation T),1994,1995,Credit by brokers and dealers (Regulation T),1995,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1994,1995,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1995,0,TRUE,221
224,Borrowers of securities credit (Regulation X),1994,1995,Borrowers of securities credit (Regulation X),1995,0,TRUE,224
225,Bank holding companies and change in bank control (Regulation Y),1994,1995,Bank holding companies and change in bank control (Regulation Y),1995,0,TRUE,225
226,Truth in lending (Regulation Z),1994,1995,Truth in lending (Regulation Z),1995,0,TRUE,226
227,Unfair or deceptive acts or practices (Regulation AA),1994,1995,Unfair or deceptive acts or practices (Regulation AA),1995,0,TRUE,227
228,Community reinvestment (Regulation BB),1994,1995,Community reinvestment (Regulation BB),1995,0,TRUE,228
229,Availability of funds and collection of checks (Regulation CC),1994,1995,Availability of funds and collection of checks (Regulation CC),1995,0,TRUE,229
230,Truth in Savings (Regulation DD),1994,1995,Truth in Savings (Regulation DD),1995,0,TRUE,230
245,Loan guarantees for defense production (Regulation V),1994,1995,Loan guarantees for defense production (Regulation EE),1995,2,TRUE,245
250,Miscellaneous interpretations,1994,1995,Miscellaneous interpretations,1995,0,TRUE,250
261,Rules regarding availability of information,1994,1995,Rules regarding availability of information,1995,0,TRUE,261
261a,Rules regarding access to and review of personal information in systems of records,1994,1995,Rules regarding access to and review of personal information in systems of records,1995,0,TRUE,261a
261b,Rules regarding public observation of meetings,1994,1995,Rules regarding public observation of meetings,1995,0,TRUE,261b
262,Rules of procedure,1994,1995,Rules of procedure,1995,0,TRUE,262
263,Rules of practice for hearings,1994,1995,Rules of practice for hearings,1995,0,TRUE,263
264,Employee responsibilities and conduct,1994,1995,Employee responsibilities and conduct,1995,0,TRUE,264
264a,Reserve Bank directors-actions and responsibilities,1994,1995,Reserve Bank directors—actions and responsibilities,1995,1,TRUE,264a
264b,Rules regarding foreign gifts and decorations,1994,1995,Rules regarding foreign gifts and decorations,1995,0,TRUE,264b
265,Rules regarding delegation of authority,1994,1995,Rules regarding delegation of authority,1995,0,TRUE,265
266,Limitations on activities of former members and employees of the Board,1994,1995,Limitations on activities of former members and employees of the Board,1995,0,TRUE,266
267,Rules of organization and procedure of the Consumer Advisory Council,1994,1995,Rules of organization and procedure of the Consumer Advisory Council,1995,0,TRUE,267
268,Rules regarding equal opportunity,1994,1995,Rules regarding equal opportunity,1995,0,TRUE,268
269,Policy on labor relations for the Federal Reserve banks,1994,1995,Policy on labor relations for the Federal Reserve banks,1995,0,TRUE,269
269a,Definitions,1994,1995,Definitions,1995,0,TRUE,269a
269b,Charges of unfair labor practices,1994,1995,Charges of unfair labor practices,1995,0,TRUE,269b
270,Open market operations of Federal Reserve banks,1994,1995,Open market operations of Federal Reserve banks,1995,0,TRUE,270
271,Rules regarding availability of information,1994,1995,Rules regarding availability of information,1995,0,TRUE,271
272,Rules of procedure,1994,1995,Rules of procedure,1995,0,TRUE,272
281,Statements of policy,1994,1995,Statements of policy,1995,0,TRUE,281
201,Extensions of credit by Federal Reserve banks (Regulation A),1995,1996,Extensions of credit by Federal Reserve banks (Regulation A),1996,0,TRUE,201
202,Equal credit opportunity (Regulation B),1995,1996,Equal credit opportunity (Regulation B),1996,0,TRUE,202
203,Home mortgage disclosure (Regulation C),1995,1996,Home mortgage disclosure (Regulation C),1996,0,TRUE,203
204,Reserve requirements of depository institutions (Regulation D),1995,1996,Reserve requirements of depository institutions (Regulation D),1996,0,TRUE,204
205,Electronic fund transfers (Regulation E),1995,1996,Electronic fund transfers (Regulation E),1996,0,TRUE,205
206,Limitations on Interbank Liabilities (Regulation F),1995,1996,Limitations on Interbank Liabilities (Regulation F),1996,0,TRUE,206
207,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1995,1996,"Securities credit by persons other than banks, brokers, or dealers (Regulation G)",1996,0,TRUE,207
208,Membership of State banking institutions in the Federal Reserve System (Regulation H),1995,1996,Membership of State banking institutions in the Federal Reserve System (Regulation H),1996,0,TRUE,208
209,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1995,1996,Issue and cancellation of capital stock of Federal Reserve banks (Regulation I),1996,0,TRUE,209
210,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1995,1996,Collection of checks and other items by Federal Reserve banks and funds transfers through Fedwire (Regulation J),1996,0,TRUE,210
211,International banking operations (Regulation K),1995,1996,International banking operations (Regulation K),1996,0,TRUE,211
212,Management official interlocks (Regulation L),1995,1996,Management official interlocks (Regulation L),1996,0,TRUE,212
213,Consumer leasing (Regulation M),1995,1996,Consumer leasing (Regulation M),1996,0,TRUE,213
214,Relations with foreign banks and bankers (Regulation N),1995,1996,Relations with foreign banks and bankers (Regulation N),1996,0,TRUE,214
215,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1995,1996,"Loans to executive officers, directors, and principal shareholders of member banks (Regulation O)",1996,0,TRUE,215
216,Security procedures (Regulation P),1995,1996,Security procedures (Regulation P),1996,0,TRUE,216
217,Prohibition against the payment of interest on demand deposits (Regulation Q),1995,1996,Prohibition against the payment of interest on demand deposits (Regulation Q),1996,0,TRUE,217
218,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1995,1996,"Relations with dealers in securities under section 32, Banking Act of 1933 (Regulation R)",1996,0,TRUE,218
219,Reimbursement to financial institutions for assembling or providing financial records (Regulation S),1995,1996,Reimbursement to financial institutions for providing financial records; recordkeeping requirements for certain financial records (Regulation S),1996,56,FALSE,219
220,Credit by brokers and dealers (Regulation T),1995,1996,Credit by brokers and dealers (Regulation T),1996,0,TRUE,220
221,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1995,1996,Credit by banks for the purpose of purchasing or carrying margin stock (Regulation U),1996,0,TRUE,221
224,Borrowers of securities credit (Regulation X),1995,1996,Borrowers of securities credit (Regulation X),1996,0,TRUE,224
225,Bank holding companies and change in bank control (Regulation Y),1995,1996,Bank holding companies and change in bank control (Regulation Y),1996,0,TRUE,225
226,Truth in lending (Regulation Z),1995,1996,Truth in lending (Regulation Z),1996,0,TRUE,226
227,Unfair or deceptive acts or practices (Regulation AA),1995,1996,Unfair or deceptive acts or practices (Regulation AA),1996,0,TRUE,227
228,Community reinvestment (Regulation BB),1995,1996,Community reinvestment (Regulation BB),1996,0,TRUE,228
229,Availability of funds and collection of checks (Regulation CC),1995,1996,Availability of funds and collection of checks (Regulation CC),1996,0,TRUE,229
